,Item ID,Item Name - Language Tag,Item Name - Value,Main Image ID,Other Image IDs,Item Keywords
182,B08976MK8Y,ja_JP,Amazonブランド] Umi.(ウミ)お風呂まくら 3Dマッサージ枕 バスピロー バスタブ枕 吸盤付き 滑り止め リラックスグッズ,516z2yo6GNL,[],['お風呂まくら 3Dマッサージ枕 バスピロー バスタブ枕 吸盤付き 滑り止め リラックスグッズ']
183,B07T9TJZ2V,en_IN,Amazon Brand - Solimo Designer Jar at Sea Serface 3D Printed Hard Back Case Mobile Cover for Lenovo A7700,71vNxbjnpjL,[],"['Lenovo back case', 'Lenovo mobile case', 'phone panel', 'mobile panel', 'Lenovo phone cover', '3D printed mobile cover', 'mobile cover', 'hard case', 'mobile case', 'back cover', 'phone case']"
184,B0854C6G5F,en_IN,Amazon Brand - Solimo Designer Alone UV Printed Soft Back Case Mobile Cover for Panasonic Eluga A4,81ol5G12OuL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'Panasonic Eluga A4 Case', 'cases and covers', 'fashion case', 'Designer Case', 'Designer Alone Mobile Cover', 'Silicone Case', 'Soft TPU', 'mobile Cover', 'Back Cover', 'Flexible Case']"
185,B07PMBKJ13,te_IN,"Amazon బ్రాండ్ - Solimo రూమ్ డార్క్ బ్లాక్అవుట్ డోర్ కర్టెన్, 7 ft (బూడిద రంగు)",81-D1xgUqGL,"['612ErGimLyL', '919oRtBLN8L', 'A1WgTEoFojL', '71FD8W7bFGL', 'A1zkaWZ8iOL', 'A1qN9w2axVL']","['Long Door Curtains', 'curtain', 'curtains for door 7 feet', 'partition curtain', 'Curtains', 'Curtains For Door', 'door curtains', 'curtains for living room', 'blackout curtains 7 feet', 'Door Curtains']"
186,B000W9Z1LW,en_US,Strathwood Iron and Ribbed Glass Bird Feeder with Java Black Finish,91kIKp-N-fS,['81802+2YtMS'],"['cages', 'heath', 'thistle', 'hog', 'garden décor', 'bucket', 'décor', 'suet', 'pig', 'modern', 'bee', 'trough', 'goat', 'baths', 'weighted', 'stations', 'trellis', 'natures', 'proof', 'box', 'birch', 'bird feeder', 'seed', 'way', 'station', 'down', 'deals', 'pole', 'bottle', 'gfhf2', 'bear', 'feeders', 'yankee', 'wood', 'automatic', 'ceramic', 'amazon', 'birding', 'warehouse', 'logs', 'peanut', 'caged', 'cedar', 'wide', 'copper', 'birdfeeders', 'birdfeeder', 'bath', 'droll', 'stand', 'open']"
187,B073P5V3BJ,en_US,"Amazon Brand – Stone & Beam Boho Blue 3-Tile Wall Art Tryptych II, Beige Frame, 25.5"" x 57.5""",91HqNqgUoCL,"['91BwEqd516L', '91k6yKWhwIL', '91eFC9h98FL', '61u04Z8R9eL']","['wall art', '3 tile', 'tryptych', 'boho', 'artwork']"
188,B07TH1424C,en_IN,Amazon Brand - Solimo Designer Super Girl 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A8 Plus,71jgFuJdjQL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71U4eVufBhL']","['samsung phone cover', 'samsung mobile case', 'phone panel', 'mobile panel', '3D printed mobile cover', 'mobile cover', 'Oppo mobile case', 'samsung back case', 'hard case', 'mobile case', 'Oppo phone cover', 'Oppo back case', 'back cover', 'phone case']"
189,B07QRL5RRG,en_IN,Amazon Brand - Solimo Designer Head Phone 3D Printed Hard Back Case Mobile Cover for Nokia 5.1 Plus,614ZNvIHTtL,['61KWzgyEZPL'],"['Nokia back case', 'Nokia phone cover', 'phone panel', 'mobile panel', 'Motorola phone cover', 'mobile cover', 'Nokia mobile case', 'mobile case', 'Motorola mobile case', 'back cover', 'phone case', 'Motorola back case']"
190,B07T9TMN74,en_IN,Amazon Brand - Solimo Designer Couples Sitting at Dark 3D Printed Hard Back Case Mobile Cover for HTC U Ultra,719xKUO5XDL,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '71NiklhiOFL']","['HTC Desire phone cover', 'phone panel', 'mobile panel', '3D printed mobile cover', 'mobile cover', 'HTC Desire mobile case', 'hard case', 'mobile case', 'HTC Desire back case', 'back cover', 'phone case']"
191,B0846BSXNR,en_IN,Stanton Men's Black Loafers-6 UK (40 EU) (7 US) (FK/YT1893/BLK),71ll6wbV7yL,"['61xkiqu87UL', '71VYGkZu5-L', '713ga4NhrUL', '71E5UltGrZL', '71o-RYVVoDL', '71BnWqUJ0yL', '71AKQUiA4lL']","['FK/YT1893/BLK', '6 UK (40 EU) (7 US)', 'SHOES', 'Stanton', 'Black']"
192,B088HDC5C3,it_IT,"AmazonBasics Portable Lightweight Vacuum for Car Cleaning, 5500PA, Double Motor, Stainless HEPA",61OnkGVhMWL,[],['Black Black Black']
193,B00M92J72Y,es_ES,"Pinzon by Amazon - Sábana encimera (microfibra, 180 x 290 x 10 cm), color beige",81f86HrJIwL,"['91PINdYtx3L', '91BwJPtXIAL']",['sabana encimera cama 150 telas por metro 135 sabanas blanca de algodon 180x200']
194,B07RDQJG32,en_IN,Amazon Brand - Arthur Harvey Men's BLACK Leather Formal Shoes - 9 UK (AZ-ST-004A),71Eal7ed8dL,"['71dGjAackGL', '81WOEGXh-sL', '719Aq7Ves0L', '71OgWpRigWL', '71SzUxSbd2L', '71NCeZeKZkL']","['mens shoes', 'men shoes casual shoes', 'shoes for men formal', 'shoes for men', 'formal shoes for men black', 'formal shoes for mens leather', 'leather shoes for mens', 'shoes', 'leather shoes for men formal branded']"
195,B07J282ZNX,ja_JP,Amazonベーシック ランドリーバスケット 洗濯かご 円形 キャスター付き 取り外し可内袋付き ベージュ,813efYYUE4L,"['81BrxaQ8H+L', '71ZQquopKJL', '811kgsHuMXL', '41Zgq+3eMxL', '91tX6aMKkxL']",['ランドリーラック\n洗濯機ラック\n洗濯機 ラック\n洗濯機 収納 ラック\nランドリーバスケット\nバスケット\n洗濯ラック\nかご\nらんどりーらっく\n洗濯かご\nランドリー\nランドリー バスケット\nラック\n山崎実業\n山崎実業 yamazaki\n隙間収納\nランドリーボックス\nランドリー収納\nランドリーバッグ\n洗濯機 収納\n収納かご\n棚\n折りたたみ収納\nワイヤーバスケット\n洗面所 収納\nラタン\n洗濯\nランドリーワゴン\n洗濯物入れ\nワゴン']
196,B08569DZ8K,en_IN,Amazon Brand - Solimo Designer Monkey with Skart 3D Printed Hard Back Case Mobile Cover for Oppo Reno 2,71K2+Ch-SlL,"['51wiRu6gT9L', '71b3UfuRvVL', '518RypAtk8L', '51DEYNWtfsL']","['backcase', 'cellphonecover', 'Designer Case', 'Hard Case', 'fashion case', 'cover', 'mobile cover', 'protectivecover', 'Printed Cover', 'mobilecase', 'mobileguard', 'phonecase', 'Oppo Reno 2 Case', 'polycarbonate cover', 'cases and covers', 'protectivecase', 'backcover', 'phoneguard', 'case', 'mobilecover', 'cellphonecase', 'Back Cover', 'Designer Monkey With Skart Mobile Cover', 'phonecover']"
197,B074H5ZK94,en_US,"365 Everyday Value, Organic Mozzarella Cheese, Shredded, 16 oz",71cAphvHi8L,"['81w4chSxZiL', '81tp5UABhbL', '618yg6KgHAL', '41QFIKK+rFL', '61OtMiBKmNL', '719Iaup3lEL', '71UOZArUzAL', '81-THEsCdpL']","['whole foods, whole food, Whole Foods,365 Everyday Value']"
198,B08B6714YJ,fr_FR,"Eono Agenda 2021 Semainier, A5 Agenda Hebdomadaire avec Deux Autocollants, Étiquette Mensuelle et Poche Intérieure Extensible, Noir, 21,5 x 15,5 x 1,5 cm",91z6oH5ZRZL,"['91zhM7y4uUL', '91cVvxOklIL', '91I92rJR4LL', '91JCPM037FL', '815Wa3ptl1L', '81Y12livToL']",['agenda 2021 semainier journalier pour familial femme mâle']
199,B07N295F7B,en_US,Amazon Brand - find. Men's Suede Penny Loafers,61PHhyVeHuL,"['71wz-aRTh9L', '71MX+cNzKKL', '81vUAwKxjGL', '71Y+qOV+R8L']",[]
200,B07QDSB42F,en_GB,Amazon Essentials Women's Shelly,612Tj+d+c2L,"['71mcmMXX3hL', '71y31q3IVtL', '71R-f1DqmUL', '71TARIx0JDL', '619jI4MwPwL', '51UhlxT0EQL', '71e44RQ5rXL']",[]
201,B07QYPT2S1,de_DE,"AmazonBasics Hartschalen-Kameratasche, groß, Small",81YD9G8zzgL,"['81CQAuMeiSL', '81p-zDRdEgL', '71t+VwY2uxL', '81VkcYkPgZL']",[]
202,B07RTKSHXN,zh_CN,AmazonBasics 亚马逊倍思移动盒,81FoJpSdYOL,"['814nbZh7xqL', '81+-bzqrhgL', '813HTOyxxNL', '81rENpR9veL', '81qmRT4A7tL']","['heavy', 'wardrobe', 'shipping', 'carton', 'cajas', 'cheap', 'pack', 'duty', 'uboxes', 'x', '8x4x4', '14', 'empty', 'uhaul', '14x12x4', '20', 'duck', 'de', '11.75x8x4.75', 'sturdy', 'extra', '24x24x24', 'medium', '20x20x20', 'bs181206', '10', 'kit', 'brand', 'paper', 'handles', 'ubox', 'shoe', '12', 'supplies', '10x5x2', 'big', '4', 'used']"
203,B0853X5G3K,en_IN,Amazon Brand - Solimo Designer Pink Flowers 3D Printed Hard Back Case Mobile Cover for Vivo V17 Pro,71a5xUl89xL,"['51wiRu6gT9L', '71+dNRWmJyL', '51DEYNWtfsL', '518RypAtk8L']","['backcase', 'cellphonecover', 'Designer Case', 'Hard Case', 'fashion case', 'cover', 'mobile cover', 'protectivecover', 'Designer Pink Flowers Mobile Cover', 'Printed Cover', 'Vivo V17 Pro Case', 'mobilecase', 'mobileguard', 'phonecase', 'polycarbonate cover', 'cases and covers', 'protectivecase', 'backcover', 'phoneguard', 'case', 'mobilecover', 'cellphonecase', 'Back Cover', 'phonecover']"
204,B07TH3JPRQ,en_IN,Amazon Brand - Solimo Designer Multicolor Heart 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy J5 Prime,717KGJYVqAL,"['61oI69Yt4GL', '71IpDH5CiOL', '61ATVyzpLKL', '61Xce1Hq7DL']","['samsung phone cover', 'samsung mobile case', 'phone panel', 'mobile panel', '3D printed mobile cover', 'mobile cover', 'samsung back case', 'hard case', 'mobile case', 'back cover', 'phone case']"
205,B00R45980W,en_GB,"AmazonBasics 100% Cotton Duvet Set, Bold Checks, 260 x 240 cm & 2 pillowcases of 65 X 65 cm",91VKLpQaMRL,['A1Uns-+zZRL'],[]
206,B07MVYLMP4,en_AU,"206 Collective Amazon Brand Women's Siri Leather Sandal, Black, 6 B US",61kBV8gsaUL,"['61OupwRCIhL', '71th4BUH40L', '71CLXk0IRLL', '61UmZv5-INL', '61n4i0l1TzL', '71dGFIyjC1L', '61erGEwdZ2L']","[""Women's sandal, sandal, ankle sandal"", 'amazon']"
207,B0857M8PRQ,en_IN,Amazon Brand - Solimo Designer Love UV Printed Soft Back Case Mobile Cover for Comio X1,71nDuvSc3cL,"['61+woWTqkwL', '61SE4RTPjdL']","['Comio\xa0X1 Case', 'Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Silicone Case', 'Designer Love Mobile Cover', 'Soft TPU', 'mobile Cover', 'Back Cover', 'Flexible Case']"
208,B08511HTK7,en_IN,Amazon Brand - Solimo Designer Randam Multicolor Mash 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy M31,81ymV-aKZYL,"['81DxiCSuW7L', '51wiRu6gT9L', '51DEYNWtfsL', '518RypAtk8L']","['Samsung Galaxy M31 mobile cover', 'Samsung Galaxy M31 cover', 'mobile cover', 'Samsung Galaxy M31 mobile case', 'Samsung Galaxy M31 case', 'mobile case']"
209,B07ZD4357R,en_IN,"AmazonBasics 70 GSM A4 Multi-purpose Copier Paper Box (5 Reams, 2500 sheets)",71gnoA4o5dL,"['713UsBdZMkL', '81AOIFvGVlL', '7184LPb1O8L', '71BxntIM1cL', '71zH6RgxnoL']","['copier paper', 'white A4 sheets', 'A4', 'paper for writing', 'sheets', 'printer paper', 'A4 paper', 'paper for printing', 'a4paper', 'white paper', 'paper', 'copy paper']"
210,B07R7WNJ17,en_IN,Amazon Brand - Solimo Designer Butterfly Printed Hard Back Case Mobile Cover for Xiaomi Redmi 5 (D1171),6150l66LUpL,"['61gLZawDWvL', '61tQT5hi0jL', '61IgW3LyjvL', '51nQ8V9l2kL', '61-mnscMqTL']",['Xiaomi Redmi 5 Mobile back case cover transparent slim designer printed stylish new girls boys']
211,B07T811FV2,en_IN,Amazon Brand - Solimo Designer Patternn 3D Printed Hard Back Case Mobile Cover for LG G4 Stylus,71LmA5XLJCL,"['61oI69Yt4GL', '61Xce1Hq7DL', '71MPCRgnShL', '61ATVyzpLKL']","['Xiaomi Mi mobile case', 'Xiaomi Mi phone cover', 'phone panel', 'mobile panel', 'Xiaomi Mi back case', '3D printed mobile cover', 'LG phone cover', 'mobile cover', 'LG back case', 'hard case', 'mobile case', 'LG mobile case', 'back cover', 'phone case']"
212,B07TCWRN4M,en_IN,Amazon Brand - Solimo Designer Pink Lady Pattern 3D Printed Hard Back Case Mobile Cover for Apple iPhone 8 Plus (with Logo Cut),71jY+QsKy0L,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '717QnHzXynL']","['Nokia back case', 'Nokia phone cover', 'iphone phone cover', 'phone panel', 'mobile panel', 'mobile cover', 'iphone back case', 'iphone mobile case', 'Nokia mobile case', 'mobile case', 'back cover', 'phone case']"
213,B0857L4ZHP,en_IN,Amazon Brand - Solimo Designer Panda Texture UV Printed Soft Back Case Mobile Cover for Motorola Moto E5 Plus,71IUpN-TScL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Silicone Case', 'Soft TPU', 'Designer Panda Texture Mobile Cover', 'mobile Cover', 'Motorola Moto E5 Plus Case', 'Back Cover', 'Flexible Case']"
214,B0812BSVST,en_US,"find. Men's Leather Moccasin, Brown Burgundy, womens 12",71Y6z1zPKQL,"['81CX4q3GfdL', '81YDS336FTL']",[]
215,B07PVC2PBF,en_IN,"AmazonBasics Anti-Fatigue Mat Dual-Density Foam 1/2"", 3X5 Black Pebble-Embossed",81JF2r2EHaL,[],[]
216,B07T948SHB,en_IN,Amazon Brand - Solimo Designer Cotton Seed 3D Printed Hard Back Case Mobile Cover for Microsoft Lumia 650,71Sx+FOmMmL,[],"['Lenovo back case', 'Microsoft Lumia phone cover', 'Lenovo mobile case', 'Microsoft Lumia back case', 'phone panel', 'mobile panel', 'Lenovo phone cover', '3D printed mobile cover', 'mobile cover', 'Microsoft Lumia mobile case', 'hard case', 'mobile case', 'back cover', 'phone case']"
217,B07T162B9Q,en_IN,Amazon Brand - Solimo Designer Daddy's Girl and Mummy World 3D Printed Hard Back Case Mobile Cover for Apple iPhone 4 / 4S,71DbxNyCl-L,"['61oI69Yt4GL', '71uwYwNoFrL', '61ATVyzpLKL', '61Xce1Hq7DL']","['Zenfone cover', 'Asus mobile case', 'Asus back case', 'iphone phone cover', 'phone panel', 'mobile panel', 'Asus phone cover', 'mobile cover', 'iphone back case', 'iphone mobile case', 'mobile case', 'Zenfone cases', 'back cover', 'phone case']"
218,B08DF91VJK,en_CA,"BINACL Face Bandanas Balaclava, Unisex Neck Gaiter Scarf Novelty Stretchable Wind Sun UV Protection Headbands 1 Pk",91EmzOuv9SL,"['91bsraVenxL', '91G+eA3W6dL', '81d665DSF8L', '91wUNQpV8ZL']",[]
219,B08BYCZNPT,ja_JP,[Amazonブランド] Umi.(ウミ)ランドリーバスケット ランドリーボックス 折りたたみ式 ハンドル付き 45L,61JHi45FvnL,"['61FcNKInRiL', '611TdqJVJhL', '71J18b6GPoL', '61593eDEfCL', '51C8sYbckzL', '612rsZ8+M1L']",['ランドリーバスケット ランドリー収納 洗濯かご ランドリーボックス 収納 洗濯ボックス おもちゃ収納ボックス 脱衣かご 収納袋 洗濯物入れ 雑貨収納 持ち手付き 折りたたみ 軽量 オックスフォード 大容量 雑物 収納 衣類 洗濯物 持ち運び 防水 スリム 引っ越し インテイア']
220,B07P8KDP7F,en_IN,Amazon Brand - Solimo Soft & Flexible Back Phone Case for Oppo K1 (Transparent),51VS-DF+wrL,"['516kmqMKYwL', '61766IlxDZL', '51LALaajBXL', '51myWOmaZ-L', '51xSBs4L4iL']",[]
221,B07T8Q1W95,en_IN,Amazon Brand - Solimo Designer Panda Experation 3D Printed Hard Back Case Mobile Cover for Oppo A5,71AUsyOPy6L,"['61oI69Yt4GL', '61Xce1Hq7DL', '71gSCxjnmhL', '61ATVyzpLKL']","['Xiaomi Mi mobile case', 'Xiaomi Mi phone cover', 'phone panel', 'mobile panel', 'Xiaomi Mi back case', '3D printed mobile cover', 'mobile cover', 'Oppo mobile case', 'hard case', 'mobile case', 'Oppo phone cover', 'Oppo back case', 'back cover', 'phone case']"
222,B07VZWS11S,en_US,"Amazon Brand - Happy Belly Cookie, Snickerdoodle, 15 Ounce, 12 Count - Frozen",81bYwzjAH0L,"['51M39MBAwDL', '81SAvh+5KUL', '81Mo19SRDZL']","['kosher cookies', 'fresh cookies', 'snickerdoodle cookies', 'cookies']"
223,B071PDTMR5,es_MX,"SupplyMaster SMDTON8M-BX - Guantes de nitrilo con textura diamante, desechables, sin polvo, industriales",81oaFWo3vkL,"['81k2gU6B6NL', '914kzLMfNFL', '91BA7IZe0QL', '9178dfSp9-L', 'A1pYwyOD9CL', '61cV33SLraL', '91fnUUKOUHL']","['ITK TO SKW PJ', 'guantes de seguridad', 'guantes no esterilizados', 'guantes', 'guantes desechables', 'non sterile disposable safety gloves']"
224,B083PBS4GB,en_IN,Amazon Brand - Solimo Protective Clear View flip Cover for Samsung Galaxy Note 5 (Black),41KMPqpTdTL,"['31Mrip4Mr0L', '415xwbh1L7L', '41ZlfdvJ22L']","['case with stand', 'Black cover', 'luxury cover', 'Samsung Galaxy Note 5 cover', 'clear view case', 'Premium Case', 'slim fit flip cover', 'Mirror Flip Cover']"
225,B0853X97W2,en_IN,Amazon Brand - Solimo Designer Color Shade 3D Printed Hard Back Case Mobile Cover for OnePlus 7T Pro,71TCcLR-fnL,"['51wiRu6gT9L', '51DEYNWtfsL', '518RypAtk8L', '71AIGSQPvcL']","['backcase', 'cellphonecover', 'Designer Case', 'Hard Case', 'fashion case', 'cover', 'mobile cover', 'protectivecover', 'Printed Cover', 'mobilecase', 'mobileguard', 'phonecase', 'polycarbonate cover', 'cases and covers', 'protectivecase', 'backcover', 'Designer Color Shade Mobile Cover', 'phoneguard', 'case', 'mobilecover', 'cellphonecase', 'Back Cover', 'OnePlus 7T Pro Case', 'phonecover']"
226,B079TYGKB9,en_IN,Amazon Brand - Symbol Men's Grey Synthetic Formal Shoes - 8 UK (AZ-KY-292B),812jtub4q9L,"['717jVZjnAiL', '81r0xzlJFgL', '71t455+IqyL', '71R1BdxccBL', '81WeWwc-ttL']","['mens shoes', 'men shoes casual shoes', 'shoes for men formal', 'shoes for men', 'formal shoes for men black', 'formal shoes for mens leather', 'leather shoes for mens', 'shoes', 'leather shoes for men formal branded']"
227,B075DC55KK,en_US,"Amazon Elements Prenatal Vitamins, 59% Whole Food Cultured, Vegan, 130 Tablets",51Fmeti+epL,"['61TdVSBDJ4L', '51QYpThECCL', '41qF5ST4LPL', '31eAxnwERlL', '71VUwal-f0L', '71A3yWFfsIL', '81mwX8CB81L', '91EhBkzBxmL']",[]
228,B081HNN7SZ,en_IN,Amazon Brand - Solimo Designer Abstract 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy A30s,81AO+GqPh6L,"['51AbYbblgmL', '51PN64bqb9L', '51kP9HdPKhL']","['samsung phone cover', 'samsung mobile case', 'phone panel', 'mobile panel', 'mobile cover', 'samsung back case', 'mobile case', 'back cover', 'phone case']"
229,B07CVFV3J6,en_US,Stone & Beam Javier Burnished Bronze Bed,81vZtM-Bb0L,"['B1xCzMfUaKS', '912NgJuEZpL', '81oTaMwI+mL', '911ax1PsCqL', '81PahE4kCeL', '81r+X7iqWvL', '91RRfiMvqBL']","['con', 'rails', 'storage', 'louis', 'cherry', 'white', 'stairs', 'sleigh', 'mirror', 'taylor', 'set', 'cal', 'with', 'bedding', 'south', 'king', 'de', 'queen', 'woodland', 'madera', 'adults', 'for', 'decoro', 'and', 'wood', 'farmhouse', 'roma', 'kid', 'frame', 'divano', 'furniture', 'usa', 'platform', 'yellow', 'bunkbeds', 'upholstery', 'headboard', 'wrangle', 'rod', 'jennifer', 'trundle', 'mattress', 'size', 'ca', 'bright']"
230,B078GTNSR4,en_US,"Amazon Brand - 206 Collective Men's Barnes Suede Casual Oxford, Gray, 9.5 D US",81suw1YJL+L,"['81rTZCza9fL', '81DNVvr6SrL', '718dfVwKggL', '81VTkEsqFzL', '71cArXb1aTL', '81NEJLAJbkL']","['men,shoe,sneakers,men sneakers,mens sneakers,,boat , men,men , for men,mens ,mens casual', 'fathers day gifts for dad']"
231,B00SXKUEIC,en_US,"Amazon Basics Small Packing Cubes, Black and Gray - 4-Piece Set",A1n9pGO0I6L,"['A1rsZ3I21+L', '91jM-DzqnzL', '91YkPg3t4rL', 'A1hgHcmmRcL', '81f6VuJZUPL', '61Eni11779L', '91uMr29S+0L', '71lbWCAhvRL']","['cube', 'accessories', 'suitcase', 'organizer', 'garment', 'travel', 'organization', 'cubes', 'Packing', 'bags', 'luggage', 'set', 'small']"
232,B075WYYHXT,es_ES,"Rivet Navy Swatch, 25010043 Azul Mochila",B1R42llOS3S,[],"['sofá', 'Fabricado con materiales de calidad.', 'Parche de allen.', 'Mesa auxiliar.', 'Muebles de Ethan allen.', 'Remache.', 'muebles', 'Diseño moderno.', 'swatch', 'Ethan allen sofá', 'Mid siglo.', 'Ethan allen.', 'flamante', 'otomano', 'Color azul marino.']"
233,B07WM5RGRQ,en_AU,"Eono by Amazon - 64 GB USB 3.0 Flash Drive, up to 120 MB/s Read Speed (Black)",71gGfyGSNhL,"['71Hl1vY88PL', '71ZWIStNHiL', '71R2HUXapyL', '71S86ktFFLL', '91njQ2s8MML']",['usb memory sticks stick 256gb 128gb']
234,B085452X8H,en_IN,Amazon Brand - Solimo Designer Kitty UV Printed Soft Back Case Mobile Cover for Vivo Z1 Pro,61AFE1jXIdL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Silicone Case', 'Soft TPU', 'Vivo Z1 Pro Case', 'mobile Cover', 'Designer Kitty Mobile Cover', 'Back Cover', 'Flexible Case']"
235,B07TG44Q1N,en_IN,Amazon Brand - Solimo Designer Golden Stars 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy S8 Plus,81omQ7XUm+L,"['61oI69Yt4GL', '61Xce1Hq7DL', '61ATVyzpLKL', '81gAcNYFHqL']","['samsung phone cover', 'samsung mobile case', 'Micromax back case', 'phone panel', 'mobile panel', 'Micromax mobile case', '3D printed mobile cover', 'mobile cover', 'samsung back case', 'hard case', 'mobile case', 'Micromax phone cover', 'back cover', 'phone case']"
236,B08549QHFR,en_IN,Amazon Brand - Solimo Designer Lion UV Printed Soft Back Case Mobile Cover for Vivo S1 / Vivo Z1x,81gbiLwHRBL,"['61+woWTqkwL', '61SE4RTPjdL']","['Printed Cover', 'cases and covers', 'fashion case', 'Designer Case', 'Silicone Case', 'Soft TPU', 'Vivo S1', 'mobile Cover', 'Back Cover', 'Flexible Case', 'Designer Lion Mobile Cover', 'Vivo Z1x Case']"
237,B073NZGLK3,en_US,"Amazon Brand – Rivet Be a Little Wild Black and White Word Wall Art in Black Frame, 17.75"" x 21.75""",81pOBRCEJ3L,"['913L7u62XqL', '81xYf1E884L', '813C3fNgq4L']","['17.75""x21.75""', 'posters', 'living room decor', 'wall decorations for living room', 'bathroom decor', 'wall art', 'cuadros de pared de sala', 'framed wall art', 'Rivet', 'modern', 'wall art for living room', 'mid century', 'Prints', 'canvas wall art', 'wall decor', 'Black']"
